interval_id,timestamp,date,time,hour,is_weekend,is_peak,household_id,household_type,feeder_id,panel_kw,solar_gen_kwh,load_kwh,net_kwh,surplus_kwh,demand_kwh,temperature_c,radiation_wm2,cloud_cover_pct,indicative_price_inr,grid_decision
105,2026-09-13T02:00:00,2026-09-13,02:00,2,True,False,H003,prosumer,FEEDER-A,2.8,0.0,0.0159,-0.0159,0.0,0.0159,27.0,0.0,100.0,6.51,TRADE_ALLOWED
105,2026-09-13T02:00:00,2026-09-13,02:00,2,True,False,H004,prosumer,FEEDER-A,5.0,0.0,0.0469,-0.0469,0.0,0.0469,27.0,0.0,100.0,6.51,TRADE_ALLOWED
105,2026-09-13T02:00:00,2026-09-13,02:00,2,True,False,H005,prosumer,FEEDER-A,3.2,0.0,0.0189,-0.0189,0.0,0.0189,27.0,0.0,100.0,6.51,TRADE_ALLOWED
105,2026-09-13T02:00:00,2026-09-13,02:00,2,True,False,H006,prosumer,FEEDER-B,4.5,0.0,0.0456,-0.0456,0.0,0.0456,27.0,0.0,100.0,6.51,TRADE_ALLOWED
105,2026-09-13T02:00:00,2026-09-13,02:00,2,True,False,H007,prosumer,FEEDER-B,3.0,0.0,0.0229,-0.0229,0.0,0.0229,27.0,0.0,100.0,6.51,TRADE_ALLOWED
105,2026-09-13T02:00:00,2026-09-13,02:00,2,True,False,H008,prosumer,FEEDER-B,6.0,0.0,0.0575,-0.0575,0.0,0.0575,27.0,0.0,100.0,6.51,TRADE_ALLOWED
105,2026-09-13T02:00:00,2026-09-13,02:00,2,True,False,H009,prosumer,FEEDER-B,2.5,0.0,0.017,-0.017,0.0,0.017,27.0,0.0,100.0,6.51,TRADE_ALLOWED
105,2026-09-13T02:00:00,2026-09-13,02:00,2,True,False,H010,prosumer,FEEDER-B,3.8,0.0,0.0252,-0.0252,0.0,0.0252,27.0,0.0,100.0,6.51,TRADE_ALLOWED
105,2026-09-13T02:00:00,2026-09-13,02:00,2,True,False,H011,consumer,FEEDER-A,0.0,0.0,0.0369,-0.0369,0.0,0.0369,27.0,0.0,100.0,6.51,TRADE_ALLOWED
105,2026-09-13T02:00:00,2026-09-13,02:00,2,True,False,H012,consumer,FEEDER-A,0.0,0.0,0.0575,-0.0575,0.0,0.0575,27.0,0.0,100.0,6.51,TRADE_ALLOWED
105,2026-09-13T02:00:00,2026-09-13,02:00,2,True,False,H013,consumer,FEEDER-A,0.0,0.0,0.0357,-0.0357,0.0,0.0357,27.0,0.0,100.0,6.51,TRADE_ALLOWED
105,2026-09-13T02:00:00,2026-09-13,02:00,2,True,False,H014,consumer,FEEDER-A,0.0,0.0,0.0807,-0.0807,0.0,0.0807,27.0,0.0,100.0,6.51,TRADE_ALLOWED
105,2026-09-13T02:00:00,2026-09-13,02:00,2,True,False,H015,consumer,FEEDER-B,0.0,0.0,0.0371,-0.0371,0.0,0.0371,27.0,0.0,100.0,6.51,TRADE_ALLOWED
105,2026-09-13T02:00:00,2026-09-13,02:00,2,True,False,H016,consumer,FEEDER-B,0.0,0.0,0.0378,-0.0378,0.0,0.0378,27.0,0.0,100.0,6.51,TRADE_ALLOWED
105,2026-09-13T02:00:00,2026-09-13,02:00,2,True,False,H017,consumer,FEEDER-B,0.0,0.0,0.0742,-0.0742,0.0,0.0742,27.0,0.0,100.0,6.51,TRADE_ALLOWED
105,2026-09-13T02:00:00,2026-09-13,02:00,2,True,False,H018,consumer,FEEDER-B,0.0,0.0,0.056,-0.056,0.0,0.056,27.0,0.0,100.0,6.51,TRADE_ALLOWED
105,2026-09-13T02:00:00,2026-09-13,02:00,2,True,False,H019,prosumer,FEEDER-C,4.2,0.0,0.0359,-0.0359,0.0,0.0359,27.0,0.0,100.0,6.51,TRADE_ALLOWED
105,2026-09-13T02:00:00,2026-09-13,02:00,2,True,False,H020,prosumer,FEEDER-C,3.6,0.0,0.0272,-0.0272,0.0,0.0272,27.0,0.0,100.0,6.51,TRADE_ALLOWED
105,2026-09-13T02:00:00,2026-09-13,02:00,2,True,False,H021,consumer,FEEDER-C,0.0,0.0,0.043,-0.043,0.0,0.043,27.0,0.0,100.0,6.51,TRADE_ALLOWED
105,2026-09-13T02:00:00,2026-09-13,02:00,2,True,False,H022,consumer,FEEDER-C,0.0,0.0,0.0542,-0.0542,0.0,0.0542,27.0,0.0,100.0,6.51,TRADE_ALLOWED
105,2026-09-13T02:00:00,2026-09-13,02:00,2,True,False,H023,prosumer,FEEDER-C,5.5,0.0,0.051,-0.051,0.0,0.051,27.0,0.0,100.0,6.51,TRADE_ALLOWED
105,2026-09-13T02:00:00,2026-09-13,02:00,2,True,False,H024,consumer,FEEDER-C,0.0,0.0,0.0308,-0.0308,0.0,0.0308,27.0,0.0,100.0,6.51,TRADE_ALLOWED
105,2026-09-13T02:00:00,2026-09-13,02:00,2,True,False,H025,prosumer,FEEDER-C,3.0,0.0,0.0212,-0.0212,0.0,0.0212,27.0,0.0,100.0,6.51,TRADE_ALLOWED
106,2026-09-13T02:15:00,2026-09-13,02:15,2,True,False,H001,prosumer,FEEDER-A,3.5,0.0,0.0258,-0.0258,0.0,0.0258,27.0,0.0,100.0,6.51,TRADE_ALLOWED
106,2026-09-13T02:15:00,2026-09-13,02:15,2,True,False,H002,prosumer,FEEDER-A,4.0,0.0,0.0326,-0.0326,0.0,0.0326,27.0,0.0,100.0,6.51,TRADE_ALLOWED
106,2026-09-13T02:15:00,2026-09-13,02:15,2,True,False,H003,prosumer,FEEDER-A,2.8,0.0,0.0146,-0.0146,0.0,0.0146,27.0,0.0,100.0,6.51,TRADE_ALLOWED
106,2026-09-13T02:15:00,2026-09-13,02:15,2,True,False,H004,prosumer,FEEDER-A,5.0,0.0,0.0427,-0.0427,0.0,0.0427,27.0,0.0,100.0,6.51,TRADE_ALLOWED
106,2026-09-13T02:15:00,2026-09-13,02:15,2,True,False,H005,prosumer,FEEDER-A,3.2,0.0,0.0225,-0.0225,0.0,0.0225,27.0,0.0,100.0,6.51,TRADE_ALLOWED
106,2026-09-13T02:15:00,2026-09-13,02:15,2,True,False,H006,prosumer,FEEDER-B,4.5,0.0,0.0377,-0.0377,0.0,0.0377,27.0,0.0,100.0,6.51,TRADE_ALLOWED
106,2026-09-13T02:15:00,2026-09-13,02:15,2,True,False,H007,prosumer,FEEDER-B,3.0,0.0,0.0205,-0.0205,0.0,0.0205,27.0,0.0,100.0,6.51,TRADE_ALLOWED
106,2026-09-13T02:15:00,2026-09-13,02:15,2,True,False,H008,prosumer,FEEDER-B,6.0,0.0,0.0645,-0.0645,0.0,0.0645,27.0,0.0,100.0,6.51,TRADE_ALLOWED
106,2026-09-13T02:15:00,2026-09-13,02:15,2,True,False,H009,prosumer,FEEDER-B,2.5,0.0,0.0147,-0.0147,0.0,0.0147,27.0,0.0,100.0,6.51,TRADE_ALLOWED
106,2026-09-13T02:15:00,2026-09-13,02:15,2,True,False,H010,prosumer,FEEDER-B,3.8,0.0,0.0326,-0.0326,0.0,0.0326,27.0,0.0,100.0,6.51,TRADE_ALLOWED
106,2026-09-13T02:15:00,2026-09-13,02:15,2,True,False,H011,consumer,FEEDER-A,0.0,0.0,0.0375,-0.0375,0.0,0.0375,27.0,0.0,100.0,6.51,TRADE_ALLOWED
106,2026-09-13T02:15:00,2026-09-13,02:15,2,True,False,H012,consumer,FEEDER-A,0.0,0.0,0.0498,-0.0498,0.0,0.0498,27.0,0.0,100.0,6.51,TRADE_ALLOWED
106,2026-09-13T02:15:00,2026-09-13,02:15,2,True,False,H013,consumer,FEEDER-A,0.0,0.0,0.0275,-0.0275,0.0,0.0275,27.0,0.0,100.0,6.51,TRADE_ALLOWED
106,2026-09-13T02:15:00,2026-09-13,02:15,2,True,False,H014,consumer,FEEDER-A,0.0,0.0,0.0704,-0.0704,0.0,0.0704,27.0,0.0,100.0,6.51,TRADE_ALLOWED
106,2026-09-13T02:15:00,2026-09-13,02:15,2,True,False,H015,consumer,FEEDER-B,0.0,0.0,0.0473,-0.0473,0.0,0.0473,27.0,0.0,100.0,6.51,TRADE_ALLOWED
106,2026-09-13T02:15:00,2026-09-13,02:15,2,True,False,H016,consumer,FEEDER-B,0.0,0.0,0.0399,-0.0399,0.0,0.0399,27.0,0.0,100.0,6.51,TRADE_ALLOWED
106,2026-09-13T02:15:00,2026-09-13,02:15,2,True,False,H017,consumer,FEEDER-B,0.0,0.0,0.076,-0.076,0.0,0.076,27.0,0.0,100.0,6.51,TRADE_ALLOWED
106,2026-09-13T02:15:00,2026-09-13,02:15,2,True,False,H018,consumer,FEEDER-B,0.0,0.0,0.0509,-0.0509,0.0,0.0509,27.0,0.0,100.0,6.51,TRADE_ALLOWED
106,2026-09-13T02:15:00,2026-09-13,02:15,2,True,False,H019,prosumer,FEEDER-C,4.2,0.0,0.0315,-0.0315,0.0,0.0315,27.0,0.0,100.0,6.51,TRADE_ALLOWED
106,2026-09-13T02:15:00,2026-09-13,02:15,2,True,False,H020,prosumer,FEEDER-C,3.6,0.0,0.0262,-0.0262,0.0,0.0262,27.0,0.0,100.0,6.51,TRADE_ALLOWED
106,2026-09-13T02:15:00,2026-09-13,02:15,2,True,False,H021,consumer,FEEDER-C,0.0,0.0,0.0382,-0.0382,0.0,0.0382,27.0,0.0,100.0,6.51,TRADE_ALLOWED
106,2026-09-13T02:15:00,2026-09-13,02:15,2,True,False,H022,consumer,FEEDER-C,0.0,0.0,0.0607,-0.0607,0.0,0.0607,27.0,0.0,100.0,6.51,TRADE_ALLOWED
106,2026-09-13T02:15:00,2026-09-13,02:15,2,True,False,H023,prosumer,FEEDER-C,5.5,0.0,0.0501,-0.0501,0.0,0.0501,27.0,0.0,100.0,6.51,TRADE_ALLOWED
106,2026-09-13T02:15:00,2026-09-13,02:15,2,True,False,H024,consumer,FEEDER-C,0.0,0.0,0.0299,-0.0299,0.0,0.0299,27.0,0.0,100.0,6.51,TRADE_ALLOWED
106,2026-09-13T02:15:00,2026-09-13,02:15,2,True,False,H025,prosumer,FEEDER-C,3.0,0.0,0.0198,-0.0198,0.0,0.0198,27.0,0.0,100.0,6.51,TRADE_ALLOWED
107,2026-09-13T02:30:00,2026-09-13,02:30,2,True,False,H001,prosumer,FEEDER-A,3.5,0.0,0.0235,-0.0235,0.0,0.0235,27.0,0.0,100.0,6.51,TRADE_ALLOWED
107,2026-09-13T02:30:00,2026-09-13,02:30,2,True,False,H002,prosumer,FEEDER-A,4.0,0.0,0.0339,-0.0339,0.0,0.0339,27.0,0.0,100.0,6.51,TRADE_ALLOWED
107,2026-09-13T02:30:00,2026-09-13,02:30,2,True,False,H003,prosumer,FEEDER-A,2.8,0.0,0.0162,-0.0162,0.0,0.0162,27.0,0.0,100.0,6.51,TRADE_ALLOWED
107,2026-09-13T02:30:00,2026-09-13,02:30,2,True,False,H004,prosumer,FEEDER-A,5.0,0.0,0.0405,-0.0405,0.0,0.0405,27.0,0.0,100.0,6.51,TRADE_ALLOWED
107,2026-09-13T02:30:00,2026-09-13,02:30,2,True,False,H005,prosumer,FEEDER-A,3.2,0.0,0.0176,-0.0176,0.0,0.0176,27.0,0.0,100.0,6.51,TRADE_ALLOWED
107,2026-09-13T02:30:00,2026-09-13,02:30,2,True,False,H006,prosumer,FEEDER-B,4.5,0.0,0.0314,-0.0314,0.0,0.0314,27.0,0.0,100.0,6.51,TRADE_ALLOWED
107,2026-09-13T02:30:00,2026-09-13,02:30,2,True,False,H007,prosumer,FEEDER-B,3.0,0.0,0.0207,-0.0207,0.0,0.0207,27.0,0.0,100.0,6.51,TRADE_ALLOWED
107,2026-09-13T02:30:00,2026-09-13,02:30,2,True,False,H008,prosumer,FEEDER-B,6.0,0.0,0.0556,-0.0556,0.0,0.0556,27.0,0.0,100.0,6.51,TRADE_ALLOWED
107,2026-09-13T02:30:00,2026-09-13,02:30,2,True,False,H009,prosumer,FEEDER-B,2.5,0.0,0.0165,-0.0165,0.0,0.0165,27.0,0.0,100.0,6.51,TRADE_ALLOWED
107,2026-09-13T02:30:00,2026-09-13,02:30,2,True,False,H010,prosumer,FEEDER-B,3.8,0.0,0.0285,-0.0285,0.0,0.0285,27.0,0.0,100.0,6.51,TRADE_ALLOWED
107,2026-09-13T02:30:00,2026-09-13,02:30,2,True,False,H011,consumer,FEEDER-A,0.0,0.0,0.0335,-0.0335,0.0,0.0335,27.0,0.0,100.0,6.51,TRADE_ALLOWED
107,2026-09-13T02:30:00,2026-09-13,02:30,2,True,False,H012,consumer,FEEDER-A,0.0,0.0,0.0593,-0.0593,0.0,0.0593,27.0,0.0,100.0,6.51,TRADE_ALLOWED
107,2026-09-13T02:30:00,2026-09-13,02:30,2,True,False,H013,consumer,FEEDER-A,0.0,0.0,0.0299,-0.0299,0.0,0.0299,27.0,0.0,100.0,6.51,TRADE_ALLOWED
107,2026-09-13T02:30:00,2026-09-13,02:30,2,True,False,H014,consumer,FEEDER-A,0.0,0.0,0.0851,-0.0851,0.0,0.0851,27.0,0.0,100.0,6.51,TRADE_ALLOWED
107,2026-09-13T02:30:00,2026-09-13,02:30,2,True,False,H015,consumer,FEEDER-B,0.0,0.0,0.0447,-0.0447,0.0,0.0447,27.0,0.0,100.0,6.51,TRADE_ALLOWED
107,2026-09-13T02:30:00,2026-09-13,02:30,2,True,False,H016,consumer,FEEDER-B,0.0,0.0,0.0337,-0.0337,0.0,0.0337,27.0,0.0,100.0,6.51,TRADE_ALLOWED
107,2026-09-13T02:30:00,2026-09-13,02:30,2,True,False,H017,consumer,FEEDER-B,0.0,0.0,0.0816,-0.0816,0.0,0.0816,27.0,0.0,100.0,6.51,TRADE_ALLOWED
107,2026-09-13T02:30:00,2026-09-13,02:30,2,True,False,H018,consumer,FEEDER-B,0.0,0.0,0.0457,-0.0457,0.0,0.0457,27.0,0.0,100.0,6.51,TRADE_ALLOWED
107,2026-09-13T02:30:00,2026-09-13,02:30,2,True,False,H019,prosumer,FEEDER-C,4.2,0.0,0.0361,-0.0361,0.0,0.0361,27.0,0.0,100.0,6.51,TRADE_ALLOWED
107,2026-09-13T02:30:00,2026-09-13,02:30,2,True,False,H020,prosumer,FEEDER-C,3.6,0.0,0.0273,-0.0273,0.0,0.0273,27.0,0.0,100.0,6.51,TRADE_ALLOWED
107,2026-09-13T02:30:00,2026-09-13,02:30,2,True,False,H021,consumer,FEEDER-C,0.0,0.0,0.0412,-0.0412,0.0,0.0412,27.0,0.0,100.0,6.51,TRADE_ALLOWED
107,2026-09-13T02:30:00,2026-09-13,02:30,2,True,False,H022,consumer,FEEDER-C,0.0,0.0,0.0604,-0.0604,0.0,0.0604,27.0,0.0,100.0,6.51,TRADE_ALLOWED
107,2026-09-13T02:30:00,2026-09-13,02:30,2,True,False,H023,prosumer,FEEDER-C,5.5,0.0,0.0474,-0.0474,0.0,0.0474,27.0,0.0,100.0,6.51,TRADE_ALLOWED
107,2026-09-13T02:30:00,2026-09-13,02:30,2,True,False,H024,consumer,FEEDER-C,0.0,0.0,0.0278,-0.0278,0.0,0.0278,27.0,0.0,100.0,6.51,TRADE_ALLOWED
107,2026-09-13T02:30:00,2026-09-13,02:30,2,True,False,H025,prosumer,FEEDER-C,3.0,0.0,0.0191,-0.0191,0.0,0.0191,27.0,0.0,100.0,6.51,TRADE_ALLOWED
108,2026-09-13T02:45:00,2026-09-13,02:45,2,True,False,H001,prosumer,FEEDER-A,3.5,0.0,0.0263,-0.0263,0.0,0.0263,27.0,0.0,100.0,6.51,TRADE_ALLOWED
108,2026-09-13T02:45:00,2026-09-13,02:45,2,True,False,H002,prosumer,FEEDER-A,4.0,0.0,0.0305,-0.0305,0.0,0.0305,27.0,0.0,100.0,6.51,TRADE_ALLOWED
108,2026-09-13T02:45:00,2026-09-13,02:45,2,True,False,H003,prosumer,FEEDER-A,2.8,0.0,0.0147,-0.0147,0.0,0.0147,27.0,0.0,100.0,6.51,TRADE_ALLOWED
108,2026-09-13T02:45:00,2026-09-13,02:45,2,True,False,H004,prosumer,FEEDER-A,5.0,0.0,0.0424,-0.0424,0.0,0.0424,27.0,0.0,100.0,6.51,TRADE_ALLOWED
108,2026-09-13T02:45:00,2026-09-13,02:45,2,True,False,H005,prosumer,FEEDER-A,3.2,0.0,0.0193,-0.0193,0.0,0.0193,27.0,0.0,100.0,6.51,TRADE_ALLOWED
108,2026-09-13T02:45:00,2026-09-13,02:45,2,True,False,H006,prosumer,FEEDER-B,4.5,0.0,0.0415,-0.0415,0.0,0.0415,27.0,0.0,100.0,6.51,TRADE_ALLOWED
108,2026-09-13T02:45:00,2026-09-13,02:45,2,True,False,H007,prosumer,FEEDER-B,3.0,0.0,0.0201,-0.0201,0.0,0.0201,27.0,0.0,100.0,6.51,TRADE_ALLOWED
108,2026-09-13T02:45:00,2026-09-13,02:45,2,True,False,H008,prosumer,FEEDER-B,6.0,0.0,0.0606,-0.0606,0.0,0.0606,27.0,0.0,100.0,6.51,TRADE_ALLOWED
108,2026-09-13T02:45:00,2026-09-13,02:45,2,True,False,H009,prosumer,FEEDER-B,2.5,0.0,0.0135,-0.0135,0.0,0.0135,27.0,0.0,100.0,6.51,TRADE_ALLOWED
108,2026-09-13T02:45:00,2026-09-13,02:45,2,True,False,H010,prosumer,FEEDER-B,3.8,0.0,0.0303,-0.0303,0.0,0.0303,27.0,0.0,100.0,6.51,TRADE_ALLOWED
108,2026-09-13T02:45:00,2026-09-13,02:45,2,True,False,H011,consumer,FEEDER-A,0.0,0.0,0.0392,-0.0392,0.0,0.0392,27.0,0.0,100.0,6.51,TRADE_ALLOWED
108,2026-09-13T02:45:00,2026-09-13,02:45,2,True,False,H012,consumer,FEEDER-A,0.0,0.0,0.0622,-0.0622,0.0,0.0622,27.0,0.0,100.0,6.51,TRADE_ALLOWED
108,2026-09-13T02:45:00,2026-09-13,02:45,2,True,False,H013,consumer,FEEDER-A,0.0,0.0,0.0312,-0.0312,0.0,0.0312,27.0,0.0,100.0,6.51,TRADE_ALLOWED
108,2026-09-13T02:45:00,2026-09-13,02:45,2,True,False,H014,consumer,FEEDER-A,0.0,0.0,0.0723,-0.0723,0.0,0.0723,27.0,0.0,100.0,6.51,TRADE_ALLOWED
108,2026-09-13T02:45:00,2026-09-13,02:45,2,True,False,H015,consumer,FEEDER-B,0.0,0.0,0.0429,-0.0429,0.0,0.0429,27.0,0.0,100.0,6.51,TRADE_ALLOWED
108,2026-09-13T02:45:00,2026-09-13,02:45,2,True,False,H016,consumer,FEEDER-B,0.0,0.0,0.044,-0.044,0.0,0.044,27.0,0.0,100.0,6.51,TRADE_ALLOWED
108,2026-09-13T02:45:00,2026-09-13,02:45,2,True,False,H017,consumer,FEEDER-B,0.0,0.0,0.0745,-0.0745,0.0,0.0745,27.0,0.0,100.0,6.51,TRADE_ALLOWED
108,2026-09-13T02:45:00,2026-09-13,02:45,2,True,False,H018,consumer,FEEDER-B,0.0,0.0,0.0566,-0.0566,0.0,0.0566,27.0,0.0,100.0,6.51,TRADE_ALLOWED
108,2026-09-13T02:45:00,2026-09-13,02:45,2,True,False,H019,prosumer,FEEDER-C,4.2,0.0,0.0321,-0.0321,0.0,0.0321,27.0,0.0,100.0,6.51,TRADE_ALLOWED
108,2026-09-13T02:45:00,2026-09-13,02:45,2,True,False,H020,prosumer,FEEDER-C,3.6,0.0,0.0238,-0.0238,0.0,0.0238,27.0,0.0,100.0,6.51,TRADE_ALLOWED
108,2026-09-13T02:45:00,2026-09-13,02:45,2,True,False,H021,consumer,FEEDER-C,0.0,0.0,0.0456,-0.0456,0.0,0.0456,27.0,0.0,100.0,6.51,TRADE_ALLOWED
108,2026-09-13T02:45:00,2026-09-13,02:45,2,True,False,H022,consumer,FEEDER-C,0.0,0.0,0.0704,-0.0704,0.0,0.0704,27.0,0.0,100.0,6.51,TRADE_ALLOWED
108,2026-09-13T02:45:00,2026-09-13,02:45,2,True,False,H023,prosumer,FEEDER-C,5.5,0.0,0.0561,-0.0561,0.0,0.0561,27.0,0.0,100.0,6.51,TRADE_ALLOWED
108,2026-09-13T02:45:00,2026-09-13,02:45,2,True,False,H024,consumer,FEEDER-C,0.0,0.0,0.025,-0.025,0.0,0.025,27.0,0.0,100.0,6.51,TRADE_ALLOWED
108,2026-09-13T02:45:00,2026-09-13,02:45,2,True,False,H025,prosumer,FEEDER-C,3.0,0.0,0.0161,-0.0161,0.0,0.0161,27.0,0.0,100.0,6.51,TRADE_ALLOWED
109,2026-09-13T03:00:00,2026-09-13,03:00,3,True,False,H001,prosumer,FEEDER-A,3.5,0.0,0.0203,-0.0203,0.0,0.0203,26.3,0.0,100.0,6.51,TRADE_ALLOWED
109,2026-09-13T03:00:00,2026-09-13,03:00,3,True,False,H002,prosumer,FEEDER-A,4.0,0.0,0.0296,-0.0296,0.0,0.0296,26.3,0.0,100.0,6.51,TRADE_ALLOWED
109,2026-09-13T03:00:00,2026-09-13,03:00,3,True,False,H003,prosumer,FEEDER-A,2.8,0.0,0.0148,-0.0148,0.0,0.0148,26.3,0.0,100.0,6.51,TRADE_ALLOWED
109,2026-09-13T03:00:00,2026-09-13,03:00,3,True,False,H004,prosumer,FEEDER-A,5.0,0.0,0.0416,-0.0416,0.0,0.0416,26.3,0.0,100.0,6.51,TRADE_ALLOWED
109,2026-09-13T03:00:00,2026-09-13,03:00,3,True,False,H005,prosumer,FEEDER-A,3.2,0.0,0.0195,-0.0195,0.0,0.0195,26.3,0.0,100.0,6.51,TRADE_ALLOWED
109,2026-09-13T03:00:00,2026-09-13,03:00,3,True,False,H006,prosumer,FEEDER-B,4.5,0.0,0.0375,-0.0375,0.0,0.0375,26.3,0.0,100.0,6.51,TRADE_ALLOWED
109,2026-09-13T03:00:00,2026-09-13,03:00,3,True,False,H007,prosumer,FEEDER-B,3.0,0.0,0.0236,-0.0236,0.0,0.0236,26.3,0.0,100.0,6.51,TRADE_ALLOWED
109,2026-09-13T03:00:00,2026-09-13,03:00,3,True,False,H008,prosumer,FEEDER-B,6.0,0.0,0.0728,-0.0728,0.0,0.0728,26.3,0.0,100.0,6.51,TRADE_ALLOWED
109,2026-09-13T03:00:00,2026-09-13,03:00,3,True,False,H009,prosumer,FEEDER-B,2.5,0.0,0.0151,-0.0151,0.0,0.0151,26.3,0.0,100.0,6.51,TRADE_ALLOWED
109,2026-09-13T03:00:00,2026-09-13,03:00,3,True,False,H010,prosumer,FEEDER-B,3.8,0.0,0.0271,-0.0271,0.0,0.0271,26.3,0.0,100.0,6.51,TRADE_ALLOWED
109,2026-09-13T03:00:00,2026-09-13,03:00,3,True,False,H011,consumer,FEEDER-A,0.0,0.0,0.0365,-0.0365,0.0,0.0365,26.3,0.0,100.0,6.51,TRADE_ALLOWED
109,2026-09-13T03:00:00,2026-09-13,03:00,3,True,False,H012,consumer,FEEDER-A,0.0,0.0,0.0573,-0.0573,0.0,0.0573,26.3,0.0,100.0,6.51,TRADE_ALLOWED
109,2026-09-13T03:00:00,2026-09-13,03:00,3,True,False,H013,consumer,FEEDER-A,0.0,0.0,0.0284,-0.0284,0.0,0.0284,26.3,0.0,100.0,6.51,TRADE_ALLOWED
109,2026-09-13T03:00:00,2026-09-13,03:00,3,True,False,H014,consumer,FEEDER-A,0.0,0.0,0.0815,-0.0815,0.0,0.0815,26.3,0.0,100.0,6.51,TRADE_ALLOWED
109,2026-09-13T03:00:00,2026-09-13,03:00,3,True,False,H015,consumer,FEEDER-B,0.0,0.0,0.0364,-0.0364,0.0,0.0364,26.3,0.0,100.0,6.51,TRADE_ALLOWED
109,2026-09-13T03:00:00,2026-09-13,03:00,3,True,False,H016,consumer,FEEDER-B,0.0,0.0,0.0379,-0.0379,0.0,0.0379,26.3,0.0,100.0,6.51,TRADE_ALLOWED
109,2026-09-13T03:00:00,2026-09-13,03:00,3,True,False,H017,consumer,FEEDER-B,0.0,0.0,0.0777,-0.0777,0.0,0.0777,26.3,0.0,100.0,6.51,TRADE_ALLOWED
109,2026-09-13T03:00:00,2026-09-13,03:00,3,True,False,H018,consumer,FEEDER-B,0.0,0.0,0.0459,-0.0459,0.0,0.0459,26.3,0.0,100.0,6.51,TRADE_ALLOWED
109,2026-09-13T03:00:00,2026-09-13,03:00,3,True,False,H019,prosumer,FEEDER-C,4.2,0.0,0.0375,-0.0375,0.0,0.0375,26.3,0.0,100.0,6.51,TRADE_ALLOWED
109,2026-09-13T03:00:00,2026-09-13,03:00,3,True,False,H020,prosumer,FEEDER-C,3.6,0.0,0.0242,-0.0242,0.0,0.0242,26.3,0.0,100.0,6.51,TRADE_ALLOWED
109,2026-09-13T03:00:00,2026-09-13,03:00,3,True,False,H021,consumer,FEEDER-C,0.0,0.0,0.0432,-0.0432,0.0,0.0432,26.3,0.0,100.0,6.51,TRADE_ALLOWED
109,2026-09-13T03:00:00,2026-09-13,03:00,3,True,False,H022,consumer,FEEDER-C,0.0,0.0,0.0622,-0.0622,0.0,0.0622,26.3,0.0,100.0,6.51,TRADE_ALLOWED
109,2026-09-13T03:00:00,2026-09-13,03:00,3,True,False,H023,prosumer,FEEDER-C,5.5,0.0,0.0486,-0.0486,0.0,0.0486,26.3,0.0,100.0,6.51,TRADE_ALLOWED
109,2026-09-13T03:00:00,2026-09-13,03:00,3,True,False,H024,consumer,FEEDER-C,0.0,0.0,0.0281,-0.0281,0.0,0.0281,26.3,0.0,100.0,6.51,TRADE_ALLOWED
109,2026-09-13T03:00:00,2026-09-13,03:00,3,True,False,H025,prosumer,FEEDER-C,3.0,0.0,0.0174,-0.0174,0.0,0.0174,26.3,0.0,100.0,6.51,TRADE_ALLOWED
110,2026-09-13T03:15:00,2026-09-13,03:15,3,True,False,H001,prosumer,FEEDER-A,3.5,0.0,0.0195,-0.0195,0.0,0.0195,26.3,0.0,100.0,6.51,TRADE_ALLOWED
110,2026-09-13T03:15:00,2026-09-13,03:15,3,True,False,H002,prosumer,FEEDER-A,4.0,0.0,0.0334,-0.0334,0.0,0.0334,26.3,0.0,100.0,6.51,TRADE_ALLOWED
110,2026-09-13T03:15:00,2026-09-13,03:15,3,True,False,H003,prosumer,FEEDER-A,2.8,0.0,0.0157,-0.0157,0.0,0.0157,26.3,0.0,100.0,6.51,TRADE_ALLOWED
110,2026-09-13T03:15:00,2026-09-13,03:15,3,True,False,H004,prosumer,FEEDER-A,5.0,0.0,0.0437,-0.0437,0.0,0.0437,26.3,0.0,100.0,6.51,TRADE_ALLOWED
110,2026-09-13T03:15:00,2026-09-13,03:15,3,True,False,H005,prosumer,FEEDER-A,3.2,0.0,0.0201,-0.0201,0.0,0.0201,26.3,0.0,100.0,6.51,TRADE_ALLOWED
110,2026-09-13T03:15:00,2026-09-13,03:15,3,True,False,H006,prosumer,FEEDER-B,4.5,0.0,0.0314,-0.0314,0.0,0.0314,26.3,0.0,100.0,6.51,TRADE_ALLOWED
110,2026-09-13T03:15:00,2026-09-13,03:15,3,True,False,H007,prosumer,FEEDER-B,3.0,0.0,0.0229,-0.0229,0.0,0.0229,26.3,0.0,100.0,6.51,TRADE_ALLOWED
110,2026-09-13T03:15:00,2026-09-13,03:15,3,True,False,H008,prosumer,FEEDER-B,6.0,0.0,0.0611,-0.0611,0.0,0.0611,26.3,0.0,100.0,6.51,TRADE_ALLOWED
110,2026-09-13T03:15:00,2026-09-13,03:15,3,True,False,H009,prosumer,FEEDER-B,2.5,0.0,0.015,-0.015,0.0,0.015,26.3,0.0,100.0,6.51,TRADE_ALLOWED
110,2026-09-13T03:15:00,2026-09-13,03:15,3,True,False,H010,prosumer,FEEDER-B,3.8,0.0,0.0282,-0.0282,0.0,0.0282,26.3,0.0,100.0,6.51,TRADE_ALLOWED
110,2026-09-13T03:15:00,2026-09-13,03:15,3,True,False,H011,consumer,FEEDER-A,0.0,0.0,0.0402,-0.0402,0.0,0.0402,26.3,0.0,100.0,6.51,TRADE_ALLOWED
